dataset,NumberOfInstances,LogNumberOfInstances,NumberOfClasses,ClassProbabilityMin,ClassProbabilityMax,ClassProbabilityMean,ClassProbabilitySTD,Kurtosisses,Skewnesses,ClassEntropy,LandmarkLDA,LandmarkNaiveBayes,LandmarkDecisionTree,LandmarkDecisionNodeLearner,LandmarkRandomNodeLearner,Landmark1NN
5388,461.0,6.133398042996649,2.0,0.4642082429501085,0.5357917570498916,0.5,0.035791757049891536,-0.1517630021548757,0.4173899771663633,0.6905828881988467,0.6857117894953232,0.6858084078528112,0.5750323774283073,0.6943632439099598,0.6943632439099598,0.5772545996505294
5389,798.0,6.682108597449808,2.0,0.15538847117794485,0.8446115288220551,0.5,0.34461152882205515,1.5950269345069763,1.0913519128808509,0.43194317277572414,0.8973589623378653,0.8973589623378653,0.8546960462572277,0.8922644163150493,0.8922644163150493,0.8559306141584623
5390,1404.0,7.247080584585756,2.0,0.4024216524216524,0.5975783475783476,0.5,0.09757834757834756,39.66320295824709,5.679476884993655,0.6739813532298269,0.5975896364974889,0.4708103547557091,0.510658816411916,0.5975845706413592,0.5975845706413592,0.5255934705123441
5391,6335.0,8.75384509275524,6.0,0.003946329913180742,0.4069455406471981,0.16666666666666666,0.16273639776818122,4.231678898677123,1.3121497897315604,1.2680367160397252,0.4508416301243099,0.4511403892807652,0.4522534355883893,0.4492451585636655,0.4492451585636655,0.3484091603631646
5392,2982.0,8.000349495324683,27.0,0.00033534540576794097,0.1170355466130114,0.037037037037037035,0.03596495395851644,2.402331447741429,1.332280509492528,2.7858781061290068,0.13855784436418853,0.14850666571546325,0.10088806048888553,0.13477578597396345,0.13477578597396345,0.10113804825941893
5393,2218.0,7.704361167910313,2.0,0.4806131650135257,0.5193868349864743,0.5,0.0193868349864743,0.6157492678846852,0.2308147112363474,0.6923952933546695,0.5392485357138482,0.5392301367373907,0.5054339590082139,0.5482312121589357,0.5482312121589357,0.501818125980616
5394,794.0,6.677083461247138,2.0,0.06801007556675064,0.9319899244332494,0.5,0.43198992443324935,0.9677836905263132,1.1093042088358112,0.24846094701394905,0.932025316455696,0.932025316455696,0.932025316455696,0.932025316455696,0.932025316455696,0.907025316455696
5395,3854.0,8.256866848974312,2.0,0.27192527244421383,0.7280747275557862,0.5,0.2280747275557862,11.391364839459136,3.4031685894848067,0.5851643705586431,0.7280754435547183,0.6020008642587982,0.6409209543155463,0.7280754435547183,0.7280754435547183,0.6510326490758811
5396,576.0,6.356107660695892,2.0,0.19618055555555555,0.8038194444444444,0.5,0.3038194444444444,-0.7735455224933556,0.3195009394784666,0.495061741327105,0.8038953315492119,0.8038953315492119,0.6649122807017543,0.8021409455842996,0.8021409455842996,0.6632173654475171
5397,218.0,5.384495062789089,2.0,0.4678899082568808,0.5321100917431193,0.5,0.03211009174311927,0.6115499596795488,0.7836028096954553,0.6910836447921442,0.5184170901562205,0.5047619047619047,0.4396292113683418,0.5047807265198571,0.5047807265198571,0.4119047619047619
5398,5346.0,8.584103896698862,2.0,0.4854096520763188,0.5145903479236813,0.5,0.014590347923681257,0.20692409684678248,0.38908611682973376,0.6927213636114202,0.5884704483463183,0.5901614329382177,0.5258059617903343,0.5789398042863495,0.5789398042863495,0.5299174204061077
5399,2279.0,7.731492029245684,8.0,0.005265467310223783,0.2329969284774024,0.125,0.09232452959197143,4.4192855132733735,1.9447146449232549,1.7388963018317336,0.22427225590448488,0.22993867451584746,0.20785984978432412,0.2343508549114329,0.2343508549114329,0.2105381426148253
5400,317.0,5.7589017738772785,3.0,0.2523659305993691,0.42586750788643535,0.33333333333333337,0.07130237017103969,8.229959148480582,2.672253657807372,1.0758687996877092,0.4222598973607038,0.3971224340175954,0.5045301808406648,0.5324657869012709,0.5324657869012709,0.4889998778103618
5401,549.0,6.3080984415095305,9.0,0.01821493624772313,0.4426229508196721,0.1111111111111111,0.15467568833244572,2.0227309011834294,-0.4305081065287392,1.4316067603944798,0.4916877808959929,0.4900211142293262,0.3336930082888459,0.4831060731889254,0.4831060731889254,0.32813370909747125
5402,5758.0,8.65834547117212,2.0,0.12104897533865926,0.8789510246613408,0.5,0.3789510246613407,0.12873717268940732,0.7121183759315376,0.3690098044450399,0.8502991228786243,0.8789516175621028,0.8595050407530204,0.8789516175621028,0.8789516175621028,0.8619383116067615
5403,4209.0,8.344980368770571,2.0,0.1658351152292706,0.8341648847707294,0.5,0.33416488477072936,-0.2704472388560553,-0.4352232900561708,0.449220385816068,0.8341656307241521,0.8341656307241521,0.723936444859715,0.8341656307241521,0.8341656307241521,0.7179948066178099
5404,3422.0,8.137980454452139,12.0,0.0002922267679719462,0.3766803039158387,0.08333333333333334,0.12039718212354004,-0.11261297658828084,-0.5596304768255087,1.5558416187444981,0.37669774390466776,0.3764070462302491,0.2577286497019485,0.37669774390466776,0.37669774390466776,0.25890850578019864
5405,2994.0,8.004365564979574,2.0,0.40414161656646624,0.5958583834335337,0.5,0.09585838343353373,46.60974903579264,1.4638544588728142,0.6746552532439254,0.5968595317725753,0.5861716833890748,0.4909777034559644,0.5948573021181718,0.5948573021181718,0.4939721293199554
5406,7633.0,8.94023623179847,9.0,0.0003930302633302764,0.3133761299620071,0.1111111111111111,0.11317927782137227,2408.314302841777,-42.84922857672893,1.6251385262719649,0.3120709248474336,0.4852394009937121,0.4696814551540778,0.4192563132009437,0.4192563132009437,0.4514480805912385
5407,2513.0,7.829232537543592,2.0,0.4846796657381616,0.5153203342618384,0.5,0.015320334261838441,0.17129845415044145,0.2739967463401017,0.6926776817951921,0.5989081515209006,0.5992939227218111,0.5256910263707077,0.5929351546196167,0.5929351546196167,0.5256926452918484
5408,1653.0,7.410347097821022,11.0,0.0054446460980036296,0.2571082879612825,0.09090909090909093,0.08832240970894101,-0.8021000917320587,0.6028218292915094,1.9086976621848983,0.2571417796015729,0.2571417796015729,0.17058990126305676,0.2571417796015729,0.2571417796015729,0.1681301416009417
5409,734.0,6.598509028614515,17.0,0.005449591280653951,0.36239782016348776,0.05882352941176471,0.10197418562774176,14.143538693421768,3.209882362214912,1.916930022545009,0.3639216962387962,0.3331962351205805,0.2455462395789277,0.3639216962387962,0.3639216962387962,0.24557232667591025
5410,4441.0,8.398634855292102,2.0,0.4924566539067777,0.5075433460932223,0.5,0.007543346093222247,3.3215695836616836,-0.12686960741954273,0.6930333721018604,0.5685750093055999,0.5703930413534238,0.5318646514472979,0.5591246372301234,0.5591246372301234,0.5332129729089935
5411,7617.0,8.938137870372787,4.0,0.0056452671655507405,0.5423395037416305,0.25,0.23215673255025715,0.9686132945011224,-1.0597094453518896,0.8549412677910315,0.5306547540703677,0.5394494920153791,0.5558649481253493,0.5423404249982963,0.5423404249982963,0.4685609442559643
5412,882.0,6.782192056006791,10.0,0.003401360544217687,0.3129251700680272,0.1,0.10579853467645772,0.4102305908986463,0.13068354071883118,1.7550863389707492,0.33444329535061,0.3376893366743906,0.2456363291774622,0.3241997581193167,0.3241997581193167,0.2433965343491845
5413,2917.0,7.978310969867723,17.0,0.002399725745629071,0.20809050394240652,0.05882352941176471,0.06366638799994978,-0.4492411956878541,0.039685865590002964,2.2985935779020665,0.2174870503158647,0.2568923484062756,0.2758916660165421,0.2398665636286756,0.2398665636286756,0.2779376643064179
5414,3760.0,8.23217423638394,16.0,0.0005319148936170213,0.2199468085106383,0.0625,0.07152858659052229,-0.06291716271674286,-0.017952769224108878,2.1710964563826822,0.2183676787566161,0.21416394574568506,0.2165527140446233,0.2199621995397884,0.2199621995397884,0.15350629774155022
5415,4163.0,8.333991247194975,2.0,0.40715829930338704,0.5928417006966129,0.5,0.09284170069661304,-0.52432057847636,0.3650078952191858,0.6758075628740411,0.903420458258046,0.9048616130265388,0.8500895418975292,0.9036602691896528,0.9036602691896528,0.8486460701688879
5416,2967.0,7.995306620290822,2.0,0.18503538928210314,0.8149646107178968,0.5,0.3149646107178969,13.667464248170214,-3.7382074985119664,0.4789436112684933,0.8085592564829852,0.7981181181181181,0.7371092278719398,0.8149656860250081,0.8149656860250081,0.717221096288893
5417,4217.0,8.34687925374656,9.0,0.022527863410007117,0.5136352857481622,0.1111111111111111,0.14901989608749694,6.099376133923067,-2.5412603524273996,1.5725271794711102,0.61160353785986,0.6137222091910343,0.4531202153188731,0.5769643061876273,0.5769643061876273,0.4607194955998393
5418,707.0,6.561030665896572,23.0,0.0014144271570014145,0.1923620933521924,0.043478260869565216,0.06379898525228311,0.5511260125635364,0.3617033230691643,2.219714386075151,0.18715399036596667,0.18041539765333536,0.1481276138574941,0.17843373062755066,0.17843373062755066,0.1469511432692588
5419,2204.0,7.698029170272805,6.0,0.00045372050816696913,0.4550816696914701,0.16666666666666666,0.19039701751684066,-0.9330502840308376,0.6632029021222329,1.0922418237353335,0.4959748610909978,0.4551123919018935,0.5068407075014865,0.5009232580425383,0.5009232580425383,0.4149453279243951
5420,7799.0,8.961750799330497,2.0,0.4957045775099372,0.5042954224900629,0.5,0.004295422490062829,-0.9390749731456024,0.6182250828353972,0.6931102787972934,0.8879328081803267,0.8947316327624234,0.8386929442516238,0.89639616456997,0.89639616456997,0.8306145328211356
5421,3242.0,8.08394570229562,2.0,0.3797038864898211,0.6202961135101789,0.5,0.1202961135101789,53.39217166841996,-5.62247841765803,0.6639189786170694,0.6202965235173823,0.6202965235173823,0.5620086344012724,0.6202965235173823,0.6202965235173823,0.5487370294630008
5422,5789.0,8.663714844079005,29.0,0.0008637070305752289,0.1611677319053377,0.03448275862068965,0.04161745148349491,-0.1243401249912881,-0.22543500211674802,2.729689653013509,0.16844686159000102,0.1710000749112813,0.1005158803885761,0.1746241475651116,0.1746241475651116,0.0981077757463886
5423,1571.0,7.359467638255621,4.0,0.005092297899427115,0.5308720560152769,0.25,0.2453466600389129,40.49710490335164,-4.5211342136741015,0.7556508410067093,0.5302567257278624,0.5302527451530674,0.4875773767061736,0.5302001277938715,0.5302001277938715,0.486932215415851
5424,2965.0,7.994632311431825,37.0,0.0003372681281618886,0.20134907251264755,0.027027027027027025,0.03884014500906362,1.8130610004704328,1.2181973440320348,2.864777890450754,0.20496887926729326,0.18702541462498026,0.19332307485353853,0.219789248295478,0.219789248295478,0.09939392549170764
5425,3587.0,8.185071477532281,9.0,0.002509060496236409,0.3127962085308057,0.1111111111111111,0.1098607546685282,0.052422089028543166,-0.1931957767741128,1.6781326562310064,0.3501592724492334,0.3482038486047339,0.2448430860610563,0.3124816095435468,0.3124816095435468,0.24789630997447026
5426,599.0,6.395261598115449,5.0,0.005008347245409015,0.6176961602671118,0.2,0.22376198441758827,0.041471739113991817,0.3681559389506869,0.9821832641537932,0.818585112475626,0.8034892432423911,0.7553469153617941,0.6834646473606405,0.6834646473606405,0.7553469153617941
5427,533.0,6.2785214241658425,7.0,0.0075046904315197,0.350844277673546,0.14285714285714285,0.12903543276700594,0.19763061272796234,-0.28138017643621355,1.492582824829373,0.4696363786825554,0.5312116066654298,0.4763626973820619,0.5097264114567988,0.5097264114567988,0.4763626973820619
5428,205.0,5.3230099791384085,8.0,0.004878048780487805,0.4585365853658537,0.125,0.159489397565332,0.40021280620748495,0.5360263829518614,1.3574037643041803,0.4510879471405788,0.4116078073972811,0.4786083390293917,0.4606334016860333,0.4606334016860333,0.34838657249183563
5429,2311.0,7.745435610274381,5.0,0.006923409779316313,0.5672868887927304,0.2,0.20335700591961453,0.4644510071655983,-0.3504589523808828,1.067234824508188,0.6754550453461108,0.6785118139050628,0.6806651524021929,0.5690426981640266,0.5690426981640266,0.5578250575499668
5430,1232.0,7.116394144093465,6.0,0.013798701298701298,0.4634740259740261,0.16666666666666669,0.16972676694728125,2.722340088197062,0.15028404285911245,1.266461745428164,0.4635644249676363,0.4554531663305953,0.4448754510983731,0.4635644249676363,0.4635644249676363,0.3116034761759775
5431,623.0,6.434546518787452,4.0,0.004815409309791332,0.6211878009630819,0.25,0.2603127881889589,0.29855983217691273,0.3238752040980079,0.7217476274119631,0.6213504365918764,0.6213504365918764,0.6067986672458512,0.6213504365918764,0.6213504365918764,0.489249397207323
5432,1846.0,7.520776415062798,4.0,0.04875406283856988,0.4485373781148429,0.25,0.19640676618648112,1.6484537860468969,1.3235720721674729,1.0334386611614217,0.4437069856741988,0.435533894550288,0.3862560921577316,0.4442061733865012,0.4442061733865012,0.4073844336139418
5433,2523.0,7.833203948641058,7.0,0.0007927070947284979,0.3503765358699961,0.14285714285714288,0.13945979225335636,1.1197694399770048,0.9302979918430808,1.4124805668259757,0.3405167685642413,0.3452760439924729,0.27946800637559044,0.34573214615202763,0.34573214615202763,0.2778727872520845
5434,822.0,6.71174039505618,10.0,0.0024330900243309003,0.3892944038929441,0.1,0.13388275456169454,38.37101619655298,6.352148982951148,1.4617542893275746,0.3860205596848372,0.0266427712064506,0.3852064150458741,0.39228455427676223,0.39228455427676223,0.3837857534254648
5435,6584.0,8.792397742356906,12.0,0.05300729040097205,0.22190157958687728,0.08333333333333333,0.047670260005669984,0.5846091886122267,0.3256957094566185,2.3575691569106234,0.2259937431788762,0.2253960187599851,0.10692361444320632,0.2219075857028764,0.2219075857028764,0.10949851806568114
5436,1801.0,7.496097345175956,9.0,0.003886729594669628,0.3042754025541366,0.11111111111111112,0.10911714069878524,0.609932668017509,-0.2972164003175713,1.7117040309261613,0.3574202948909283,0.3570337975245252,0.2410432047202869,0.3509669736264757,0.3509669736264757,0.2388078399802751
5437,1100.0,7.003065458786463,2.0,0.4418181818181818,0.5581818181818182,0.5,0.058181818181818175,10.455161942115696,-2.773608130791083,0.686361570515566,0.5581857253416886,0.5508793363839236,0.5166212835020174,0.5554419223226563,0.5554419223226563,0.5239111421680229
5438,3205.0,8.072467369354769,2.0,0.34758190327613103,0.652418096723869,0.5,0.15241809672386894,10.490244295906386,1.3804199681211278,0.6459368776455516,0.9688083205143092,0.9684948530407692,0.9507066668601614,0.9663083265610184,0.9663083265610184,0.951018193339912
5439,1045.0,6.951772164398911,2.0,0.3712918660287081,0.6287081339712919,0.5,0.12870813397129185,9.310777879174095,2.65984081122148,0.6596396553862613,0.6556021729079982,0.6556021729079982,0.6537252391621323,0.6613442867811801,0.6613442867811801,0.6053479853479853
5440,4701.0,8.455530531024129,8.0,0.0014890448840672195,0.4973409912784514,0.125,0.17869298111599968,16.687770779453142,3.1782691200808366,1.1502765506516173,0.497349642105114,0.4879864901286896,0.38524784471631146,0.497349642105114,0.497349642105114,0.3722824044394533
5441,690.0,6.536691597591305,2.0,0.3463768115942029,0.6536231884057971,0.5,0.1536231884057971,1.8819248511170532,1.4296234938807406,0.6451748453777703,0.6536298867373038,0.6536298867373038,0.5446559493362563,0.6536298867373038,0.6536298867373038,0.54318597004019
5442,7641.0,8.941283763647569,3.0,0.0015704750687082845,0.8161235440387384,0.3333333333333333,0.3492669670715868,1.8557373170649287,-0.20360954420694985,0.4862646617419709,0.8161245920329419,0.8161245920329419,0.7124722924027516,0.8161245920329419,0.8161245920329419,0.70108636861768
5443,3956.0,8.282988692742602,2.0,0.2891809908998989,0.7108190091001011,0.5,0.21081900910010112,15.387941565110474,-0.6643726754273965,0.6014167251137381,0.7373685601350367,0.735850208877024,0.6165339457773216,0.7095625885484955,0.7095625885484955,0.6231072836582513
5444,4409.0,8.391403185357937,2.0,0.14379677931503745,0.8562032206849626,0.5,0.3562032206849626,0.007110188444619858,-0.0892214902427424,0.4117963221311292,0.8562048245871774,0.8562048245871774,0.7509580755379074,0.8562048245871774,0.8562048245871774,0.7459688770613141
5445,1814.0,7.503289630675082,2.0,0.490077177508269,0.5099228224917309,0.5,0.009922822491730982,1.1498661050913723,-0.043433487160364576,0.6929502428190429,0.5010896255371393,0.4983423727898867,0.4889653532471212,0.5060834868017188,0.5060834868017188,0.4884067283238554
5446,5528.0,8.617581365447506,18.0,0.0001808972503617945,0.4895079594790159,0.05555555555555555,0.11619348449872398,2.8176422281411515,2.0190175357388402,1.6579901749741108,0.4935089015653406,0.4860681042784911,0.36092814413164415,0.4969292496416878,0.4969292496416878,0.3089987754459481
5447,6830.0,8.829079952564836,8.0,0.00014641288433382137,0.4866764275256222,0.125,0.17065047806671793,5.057096658895117,1.4834907279099716,1.2635014074194757,0.5036698153610144,0.2217772237310544,0.5065889018474188,0.5039663140824796,0.5039663140824796,0.3672086307525606
5448,2796.0,7.935945103353701,8.0,0.009298998569384835,0.40379113018597995,0.125,0.15344410559739274,-0.8268357654555372,-0.540808582740892,1.3939231069272418,0.40488532293104135,0.40276300583421065,0.3176977523980037,0.3980597042763007,0.3980597042763007,0.30841409160065153
5449,677.0,6.517671272912276,2.0,0.4948301329394387,0.5051698670605613,0.5,0.0051698670605613,8.86477119653148,1.4765365936503336,0.693093724556576,0.5837840846916313,0.577640887633444,0.5491516204145512,0.5851035742006081,0.5851035742006081,0.5506222086498453
5450,5207.0,8.557759153162898,14.0,0.0009602458229306703,0.2097176877280584,0.07142857142857144,0.07129306163677446,7.997684500590056,1.9221671880113749,2.1184645424132817,0.20954098543036373,0.20163997612744944,0.1407569671936787,0.20627815058986312,0.20627815058986312,0.13998070928450645
5451,2201.0,7.696667081526463,12.0,0.0018173557473875515,0.1717401181281236,0.08333333333333333,0.06134065257558545,2.941996493482306,1.7477249219136666,2.159254429891788,0.18711605735115894,0.20029792536851052,0.24345877848655706,0.198038933063388,0.198038933063388,0.2476209682622969
5452,168.0,5.123963979403259,2.0,0.5,0.5,0.5,0.0,0.41242993250547855,0.0927630379149548,0.6931471805599453,0.61875,0.6236111111111111,0.5965277777777778,0.6125,0.6125,0.5590277777777778
5453,5567.0,8.624611588183507,2.0,0.33231543021375964,0.6676845697862404,0.5,0.16768456978624036,0.2675535181588771,-0.2671064415541773,0.6358062791429524,0.667684344445449,0.667684344445449,0.5548738746884001,0.667684344445449,0.667684344445449,0.5581061183369284
5454,205.0,5.3230099791384085,2.0,0.0975609756097561,0.902439024390244,0.5,0.4024390243902439,0.5354765901008838,0.658843936373327,0.3196905981112379,0.9023809523809524,0.9023809523809524,0.8833333333333334,0.9023809523809524,0.9023809523809524,0.7847619047619048
5455,1311.0,7.178545483763701,2.0,0.3310450038138825,0.6689549961861174,0.5,0.16895499618611748,8.280714625901929,1.6355516697308754,0.6349162235730208,0.6689626149931495,0.6681992562145235,0.5433061086496199,0.6689626149931495,0.6689626149931495,0.5486498870086656
5456,1052.0,6.958448393297656,23.0,0.0009505703422053232,0.2538022813688213,0.043478260869565216,0.06266509766928076,0.6255088541028595,0.5738744860238549,2.4088266532653124,0.2562263612706631,0.2502379949046436,0.1346353349695845,0.2533131696662847,0.2533131696662847,0.14093716128458972
5457,4494.0,8.410498452745275,2.0,0.2369826435246996,0.7630173564753004,0.5,0.2630173564753004,0.3873878903363117,-0.2828072801434208,0.5475768536758021,0.7630183255559091,0.7630183255559091,0.6388509098702585,0.7627961033336867,0.7627961033336867,0.6337378278891362
5458,1165.0,7.0604763659998016,13.0,0.0008583690987124463,0.7630901287553649,0.07692307692307693,0.2003095097463635,21.51112542113113,3.3476052023669864,0.9246503603223972,0.7720893032785526,0.7737699755474602,0.6370286946058242,0.7661746686157269,0.7661746686157269,0.6369986863264642
5459,1172.0,7.066466970136958,2.0,0.4274744027303754,0.5725255972696246,0.5,0.07252559726962457,0.1648446946280151,0.9553753378079356,0.6825900524308866,0.8805142569848453,0.8796595561301445,0.8847590318178554,0.8796308266896503,0.8796308266896503,0.8259570494864613
5460,775.0,6.652863029353348,4.0,0.02064516129032258,0.4903225806451613,0.25,0.22885749806916225,-0.5207895387164498,-0.268048126443604,0.8689064782314306,0.4789838853129991,0.479035133199024,0.4502407153139997,0.4904424855624057,0.4904424855624057,0.4489249258403156
5461,1102.0,7.0048819897128585,6.0,0.022686025408348458,0.4337568058076225,0.16666666666666666,0.1599077123062724,-0.9809547765083586,0.697820915911661,1.343828451607031,0.4338396307292953,0.4338396307292953,0.35363876431800845,0.4338396307292953,0.4338396307292953,0.3491420352358487
5462,751.0,6.621405651764134,2.0,0.4727030625832224,0.5272969374167776,0.5,0.02729693741677763,26.014411298693208,-0.7890720498730734,0.6916561938140057,0.5511991465149361,0.5351787577050735,0.5511991465149361,0.5511991465149361,0.5511991465149361,0.5446201991465149
5463,3027.0,8.01532730902172,2.0,0.4780310538486951,0.521968946151305,0.5,0.021968946151304927,0.09564082053722656,-0.5157242663436498,0.6921816005483268,0.521970144034271,0.5199844818918977,0.4991705461936922,0.5219690512097568,0.5219690512097568,0.5041319694883395
5464,1857.0,7.526717561352706,11.0,0.0005385029617662896,0.3225632740980076,0.09090909090909093,0.1091870829879333,-0.03089535238308105,-0.03040110741128345,1.7270140875103257,0.34881894323600204,0.3192490730484122,0.3627931577771869,0.32368200119909396,0.32368200119909396,0.2701843142914649
5465,677.0,6.517671272912276,16.0,0.0014771048744460858,0.15214180206794686,0.0625,0.048440591811054534,7.283108305837851,2.3173408485468734,2.4282955198001392,0.1489342347861536,0.11626964239381762,0.11103354986264402,0.14871552403300412,0.14871552403300412,0.11264645308845048
5466,2020.0,7.61085279039525,2.0,0.1504950495049505,0.8495049504950495,0.5,0.3495049504950495,0.2085065344577317,0.3815520996842717,0.4235668409944085,0.8495117933232923,0.8490191824858538,0.770809707983518,0.8495117933232923,0.8495117933232923,0.767841776825282
5467,4233.0,8.350666240520924,2.0,0.4920859910229152,0.5079140089770848,0.5,0.007914008977084809,5.284851781172911,-1.2786532765705931,0.6930219122529631,0.6543629287657791,0.647986083232972,0.5468904723671886,0.6496442749453588,0.6496442749453588,0.5478422320353272
5468,1914.0,7.5569505720129,2.0,0.4932079414838035,0.5067920585161965,0.5,0.006792058516196447,-0.7700377713521545,0.08084891415901703,0.6930549136044051,0.558524214659686,0.5778414048865621,0.5794120855148341,0.6180846422338571,0.6180846422338571,0.5804564790575916
5469,780.0,6.659293919683638,2.0,0.4512820512820513,0.5487179487179488,0.5,0.04871794871794872,0.02969802303629754,-0.2103962338060275,0.6883927638893563,0.6962335133221209,0.6962335133221209,0.6962335133221209,0.6962335133221209,0.6962335133221209,0.6538233917980754
5470,4610.0,8.435983135990693,14.0,0.0008676789587852494,0.15140997830802602,0.07142857142857142,0.054603142734341095,-1.214075188696248,-0.07994540519895163,2.2754061376437003,0.3362312348722623,0.332892660710328,0.24481346667849785,0.2590044027979496,0.2590044027979496,0.2482860274182708
5471,1246.0,7.1276936993473985,2.0,0.30497592295345105,0.695024077046549,0.5,0.19502407704654887,7.796291975295379,-1.6921701318276692,0.6150216232247396,0.6934129032258063,0.6902064516129032,0.5722129032258065,0.6950193548387096,0.6950193548387096,0.5746193548387096
5472,2381.0,7.7752758464868625,2.0,0.25577488450230995,0.74422511549769,0.5,0.24422511549769005,1.4106954456030305,0.3302063464361866,0.5685910226902422,0.7442257544933126,0.7442257544933126,0.7442257544933126,0.7442257544933126,0.7442257544933126,0.7299576204614573
5473,5182.0,8.552946361122055,2.0,0.18448475492088,0.81551524507912,0.5,0.31551524507912004,2.758729563742385,-1.757939216635454,0.4781262360026181,0.8170600358523122,0.8137822698762314,0.7346574837043415,0.8155163739224741,0.8155163739224741,0.7410255550213735
5474,2961.0,7.993282328101591,14.0,0.0003377237419790612,0.3664302600472813,0.07142857142857142,0.10208596448534052,80.97563042442782,-7.911128024983548,1.7778012189600236,0.3634433671455631,0.34548331271166083,0.2364121803928897,0.3664753672968541,0.3664753672968541,0.22693158767717456
5475,659.0,6.490723534502507,2.0,0.3353566009104704,0.6646433990895296,0.5,0.1646433990895296,1.843305666036171,0.8275523224139734,0.6379073891606153,0.6646460007654038,0.6646460007654038,0.5355735309466653,0.6646460007654038,0.6646460007654038,0.5340576836099225
5476,5766.0,8.659733878198347,2.0,0.4290669441553937,0.5709330558446063,0.5,0.07093305584460631,0.1285886921328716,0.005896595547141725,0.6830501543967669,0.8043692429821354,0.8083565848307245,0.7022111723210711,0.8069658906269886,0.8069658906269886,0.7039466795783118
5477,1548.0,7.344719054149673,20.0,0.002583979328165375,0.1124031007751938,0.05,0.03612803706258442,1.0967715655412036,-0.2109653481022492,2.703452181844197,0.15793999007266593,0.1492745087432986,0.0958435104588822,0.13704441698153896,0.13704441698153896,0.09580130033689492
5478,2380.0,7.774855766665518,12.0,0.0037815126050420172,0.17983193277310924,0.08333333333333334,0.05552351389473185,11.189796279143202,2.0257328450760785,2.2321472424393107,0.3550501841189816,0.36670427200494615,0.2877722603357856,0.2722267114760494,0.2722267114760494,0.28775163134142884
5479,597.0,6.391917113392602,4.0,0.04690117252931323,0.4489112227805695,0.25,0.1916271882280808,0.4100344147538433,-0.062199729029560974,1.0520731787026574,0.5120592960637886,0.4920477918935269,0.4156158202175875,0.4876775460414745,0.4876775460414745,0.3907338867235925
5480,1366.0,7.2196420401307355,2.0,0.21961932650073207,0.780380673499268,0.5,0.28038067349926793,24.543081157911423,5.055740556349616,0.5264257333704482,0.7877146844139117,0.7877146844139117,0.7811238729068269,0.7877146844139117,0.7877146844139117,0.267759768140833
5481,1477.0,7.297768282531379,2.0,0.16316858496953285,0.8368314150304672,0.5,0.33683141503046715,4.711871888700566,1.8565515471410141,0.44488696258483534,0.8266943563204349,0.8314378753496682,0.7446753560847521,0.8368342729800065,0.8368342729800065,0.7446753560847521
5482,3849.0,8.255568653283746,4.0,0.0010392309690828788,0.8487918939984411,0.25,0.3490495201513916,6.283261100566058,-2.1558886257307672,0.4937166629616108,0.8327113232493311,0.8340060011265805,0.8056451584426625,0.8488034433525786,0.8488034433525786,0.8046102208797736
5483,550.0,6.309918278226516,3.0,0.04909090909090909,0.8963636363636364,0.33333333333333337,0.39812877281463016,0.6093367542224493,-0.4723692131468086,0.4046918425264661,0.9291426166426168,0.9273569023569024,0.8782563732563732,0.9273244348244348,0.9273244348244348,0.8782563732563732
5484,1716.0,7.447751280047907,5.0,0.00641025641025641,0.6031468531468531,0.2,0.21834363333836126,3.739964581405002,0.8794984875154402,1.045696708822105,0.6002609097409631,0.6037597196695589,0.5169163030180481,0.6253816169833979,0.6253816169833979,0.5174874977548487
5485,3479.0,8.154500175151941,7.0,0.002586950273066973,0.4918079908019546,0.14285714285714285,0.18209975817744706,1.676269019249669,1.2878732821112413,1.2105378181271038,0.4918269750893677,0.4918269750893677,0.3608034250190951,0.4918269750893677,0.4918269750893677,0.3653734786498804
5486,2780.0,7.930206206684683,9.0,0.0007194244604316548,0.5262589928057554,0.11111111111111112,0.16718218535213686,9.22188627832598,1.7536702913380349,1.300334898416187,0.5324083736853158,0.5414332836369895,0.4015783993958929,0.5500656682529452,0.5500656682529452,0.40410566122517
5487,1022.0,6.92951677076365,7.0,0.0029354207436399216,0.401174168297456,0.14285714285714285,0.13945026347137118,29.623078054649874,4.745364424816116,1.4286360554962507,0.4003012182209303,0.4004055757456303,0.2865751402905901,0.4012719141916262,0.4012719141916262,0.2837009641484793
5488,6118.0,8.718990524710849,2.0,0.12275253350768225,0.8772474664923178,0.5,0.3772474664923178,1.2709294638408428,0.4690646150036722,0.3723735829083143,0.8716886347019956,0.8718512328549448,0.8108796931420337,0.8772476685705293,0.8772476685705293,0.808593175920759
5489,1262.0,7.140453043101157,2.0,0.4833597464342314,0.5166402535657686,0.5,0.01664025356576862,6.713625082861682,2.2300462555718608,0.6925932822071288,0.5950881139857518,0.5419697537807774,0.551581052368454,0.5966879140107487,0.5966879140107487,0.5515748031496063
5490,865.0,6.762729506931878,3.0,0.0023121387283237,0.6080924855491329,0.3333333333333333,0.2504882169004348,5.2485000315034815,-1.8972551202900003,0.6837668713366178,0.7215628738919931,0.7215218449412281,0.6322190583603857,0.7469462610443318,0.7469462610443318,0.6369380023643197
5491,589.0,6.3784261836515865,6.0,0.001697792869269949,0.6196943972835314,0.16666666666666669,0.21615247436913695,29.59204629205336,0.4388653265671137,1.0543596962651764,0.6202285923693422,0.6013842479016156,0.41872824247291945,0.6202285923693422,0.6202285923693422,0.42900429948483054
